역코드,역명,승강기명,운행구간,설치위치,승강기 구분
824,단대오거리,승강기)에스컬레이터 3,B2-B1,내부,ES
824,단대오거리,승강기)에스컬레이터 4,B2-B1,내부,ES
824,단대오거리,승강기)에스컬레이터 5,B1-1F,3번 출구측,ES
824,단대오거리,승강기)에스컬레이터 6,B1-1F,3번 출구측,ES
824,단대오거리,승강기)엘리베이터 1,B3-B1,내부,EV
824,단대오거리,승강기)엘리베이터 2,B3-B1,내부,EV
824,단대오거리,승강기)엘리베이터 3,B1-F1,외부,EV
825,신흥,승강기)엘리베이터 1,B2-B1,내부,EV
825,신흥,승강기)엘리베이터 2,B2-B1,내부,EV
826,수진,승강기)엘리베이터 1,B2-B1,내부,EV
826,수진,승강기)엘리베이터 2,B2-B1,내부,EV
826,수진,승강기)엘리베이터 3,B1-F1,3번 출구측,EV
826,수진,승강기)휠체어리프트 1,F1-B1,외부,WL
827,모란(8),승강기)에스컬레이터 1,B1-B2,내부,ES
827,모란(8),승강기)에스컬레이터 2,B2-B1,내부,ES
827,모란(8),승강기)엘리베이터 1,B3-B1,상행 승강장,EV
827,모란(8),승강기)엘리베이터 2,B3-B2,종점 승강장,EV
827,모란(8),승강기)엘리베이터 3,B1-1F,11번 출입구,EV
827,모란(8),승강기)휠체어리프트 1,B2-B3,내부,WL
827,모란(8),승강기)휠체어리프트 2,B2-B3,내부,WL
821,남위례,승강기)에스컬레이터 1,F1-F2,1번 출입구,ES
821,남위례,승강기)에스컬레이터 2,F2-F1,1번 출입구,ES
821,남위례,승강기)에스컬레이터 3,F2-F3,내부,ES
821,남위례,승강기)에스컬레이터 4,F3-F2,내부,ES
821,남위례,승강기)에스컬레이터 5,F3-F2,내부,ES
821,남위례,승강기)에스컬레이터 6,F2-F3,내부,ES
821,남위례,승강기)에스컬레이터 7,F1-F2,5번 출입구,ES
821,남위례,승강기)엘리베이터 1,F1-F2,1번 출입구,EV
821,남위례,승강기)엘리베이터 2,F1-F4,5번 출입구,EV
821,남위례,승강기)엘리베이터 3,F2-F3,하행 승강장,EV
938,중앙보훈병원,None,None,None,None
937,둔촌오륜,None,None,None,None
936,올림픽공원(9),None,None,None,None
935,한성백제,None,None,None,None
934,송파나루,None,None,None,None
933,석촌(9),None,None,None,None
932,"	
석촌고분",None,None,None,None
931,삼전,None,None,None,None
930,"	
종합운동장(9)",None,None,None,None
929,봉은사,None,None,None,None
928,삼성중앙,None,None,None,None
927,선정릉(9),None,None,None,None
926,언주,None,None,None,None
925,신논현(9),None,None,None,None
924,사평,None,None,None,None
923,고속터미널(9),None,None,None,None
922,신반포,None,None,None,None
921,구반포,None,None,None,None
920,동작(9),None,None,None,None
919,흑석,None,None,None,None
918,노들,None,None,None,None
917,노량진(9),None,None,None,None
916,샛강,None,None,None,None
915,"	
여의도(9)",None,None,None,None
914,"	
국회의사당",None,None,None,None
913,"	
당산(9)",None,None,None,None
912,선유도,None,None,None,None
911,신목동,None,None,None,None
910,염창,None,None,None,None
909,등촌,None,None,None,None
908,"	
증미",None,None,None,None
907,가양,None,None,None,None
906,양천향교,None,None,None,None
905,마곡나루,None,None,None,None
904,"	
신방화",None,None,None,None
903,공항시장,None,None,None,None
902,김포공항(9),None,None,None,None
901,개화,None,None,None,None
K122,양원,None,None,None,None
K121,망우,None,None,None,None
K120,상봉(경의중앙),None,None,None,None
K119,중랑,None,None,None,None
K118,회기(경의중앙),None,None,None,None
K117,"	
청량리(경의중앙)",None,None,None,None
K116,왕십리(경의중앙),None,None,None,None
K115,응봉,None,None,None,None
K114,옥수(경의중앙),None,None,None,None
K113,한남,None,None,None,None
K112,서빙고,None,None,None,None
K111,이촌(경의중앙),None,None,None,None
K110,용산(경의중앙),None,None,None,None
K826,효창공원앞(경의중앙),None,None,None,None
K312,공덕(경의중앙),None,None,None,None
K313,서강대,None,None,None,None
K314,홍대입구(경의중앙),None,None,None,None
K315,가좌,None,None,None,None
K316,디지털미디어시티(경의중앙),None,None,None,None
K317,수색,None,None,None,None
K222,복정(수인분당),None,None,None,None
K221,수서(수인분당),None,None,None,None
K220,대모산입구,None,None,None,None
K219,개포동,None,None,None,None
K218,구룡,None,None,None,None
K217,도곡(수인분당),None,None,None,None
K216,한티,None,None,None,None
K215,선릉(수인분당),None,None,None,None
K214,선정릉(수인분당),None,None,None,None
K213,강남구청(수인분당),None,None,None,None
K212,압구정로데오,None,None,None,None
K211,서울숲,None,None,None,None
K210,왕십리(수인분당),None,None,None,None
